VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,CATEGORY_CODE,CATEGORY_NAME,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,GL_ENTITY,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_PROCESSING_TYPE,PO_UPDATE_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI BROOKLYN,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,G11636,COOK MEDICAL INC,9/26/2024 12:00:00 AM,1473302,GOODS,NF,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIREG11636G11636,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G11636,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-711,,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIRE,903037,G11636,1,1,1,1,1,1,1,44.44,44.44,402-407-11-21050-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,KH 9369 4709,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,44.44,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-9369-0000000000-0000-000-000,False,PP-CA-711,,Yes,Yes,44.44,6021832,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,9/26/2024 12:00:00 AM,CLOSED,5-1-1,44.44,APPROVED,EACH,9/26/2024 12:00:00 AM,NF,9/27/2024 12:00:00 AM,NF,9/26/2024 12:00:00 AM,3397737,"PLAUT, STEVEN",,,KH KINGS HIGHWAY,44.44,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI BROOKLYN,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903078,"903078, ENDOSCOPY SUPPLIES",MOUNT SINAI BROOKLYN,Yes,G00996,COOK MEDICAL INC,4/19/2024 12:00:00 AM,1445724,GOODS,NF,DILATOR VASCULAR 20CM STANDARD JCD CURVE 14FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG00996G00996,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G00996,INTERVENTIONAL RADIOLOGY,21050,ENDOSCOPY SUPPLIES,PP-CA-723,,DILATOR VASCULAR 20CM STANDARD JCD CURVE 14FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903078,G00996,10,10,10,10,1,10,10,84.9,84.9,402-407-11-21050-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,KH 9369 4709,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,84.9,CHP,MOUNT SINAI BROOKLYN,4709-900168-07-9369-0000000000-0000-000-000,False,PP-CA-723,,Yes,Yes,84.9,0049998,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903078, ENDOSCOPY SUPPLIES,4/19/2024 12:00:00 AM,CLOSED,5-1-1,8.49,APPROVED,EACH,4/19/2024 12:00:00 AM,NF,4/24/2024 12:00:00 AM,NF,4/19/2024 12:00:00 AM,3341672,"PLAUT, STEVEN",,,KH KINGS HIGHWAY,84.9,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G11636,COOK MEDICAL INC,4/11/2024 12:00:00 AM,1444254,GOODS,NF,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIREG11636G11636,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G11636,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,PP-CA-711,,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIRE,903037,G11636,1,1,1,1,1,1,1,44.44,44.44,302-302-11-12605-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 4058 1109 1,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,44.44,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,PP-CA-711,,Yes,Yes,44.44,6021832,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,4/11/2024 12:00:00 AM,CLOSED,13-1-1,44.44,APPROVED,EACH,4/11/2024 12:00:00 AM,NF,6/4/2024 12:00:00 AM,NF,4/11/2024 12:00:00 AM,3338458,"TORRES, ERIKA E",,,SL ST LUKES,44.44,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G03565,COOK MEDICAL INC,7/16/2024 12:00:00 AM,1460658,GOODS,NF,GUIDEWIRE VASCULAR 180CM 3CM 7CM 3MM RADIUS CURVE .035IN AMPLATZ STAINLESS STEEL PTFE FLOPPY TIP XSTIFF SHAFTG03565G03565,ORAPOS,VASCULAR IMAGING GUIDEWIRES,G03565,ARRHYTHMIA INSTITUTE,12601,MED/SURG DISPOSABLE,PP-CA-742,,GUIDEWIRE VASCULAR 180CM 3CM 7CM 3MM RADIUS CURVE .035IN AMPLATZ STAINLESS STEEL PTFE FLOPPY TIP XSTIFF SHAFT,903037,G03565,2,2,2,2,1,2,2,41.98,41.98,302-302-11-12601-00000000000-0-0,NF,MARTIN   DESIREE GWENDOLYN,"MARTIN, DESIREE GWENDOLYN",NF,NF,"VASCULAR IMAGING GUIDEWIRES 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 4071 1109,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,41.98,CHP,MOUNT SINAI MORNINGSIDE,1109-900194-02-4071-0000000000-0000-000-000,False,PP-CA-742,,Yes,Yes,41.98,5132093,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,7/16/2024 12:00:00 AM,CLOSED,2-1-1,20.99,APPROVED,EACH,7/16/2024 12:00:00 AM,NF,7/18/2024 12:00:00 AM,NF,7/16/2024 12:00:00 AM,3372220,"TORRES, ERIKA E",,,SL ST LUKES,41.98,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203404,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G48004,COOK MEDICAL INC,9/12/2024 12:00:00 AM,1470410,GOODS,NF,SET ACCESS .018IN 10CM 7CM MICROPUNCTURE 4FR 21GA STIFFEN CANNULA COAXIAL CATHETER GUIDEWIRE ECHOGENIC NEEDLE TIP STERILE DISPOSABLE NITINOLG48004G48004,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G48004,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,PP-CA-711,,SET ACCESS .018IN 10CM 7CM MICROPUNCTURE 4FR 21GA STIFFEN CANNULA COAXIAL CATHETER GUIDEWIRE ECHOGENIC NEEDLE TIP STERILE DISPOSABLE NITINOL,903037,G48004,10,10,10,10,1,10,10,393,393,302-302-11-12214-00000000000-0-0,NF,FORERO   PAULO ANDRES,"FORERO, PAULO ANDRES",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,393,CHP,MOUNT SINAI MORNINGSIDE,1109-900194-02-2646-0000000000-0000-000-000,False,PP-CA-711,,Yes,Yes,393,0008742,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,9/12/2024 12:00:00 AM,CLOSED,2-1-1,39.3,APPROVED,EACH,9/12/2024 12:00:00 AM,NF,9/18/2024 12:00:00 AM,NF,9/12/2024 12:00:00 AM,3392503,"ALGARIN, ROSA M",,,SL ST LUKES,393,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903045,"903045, OPERATING RM IOL -ASU - OTHER",MOUNT SINAI MORNINGSIDE,Yes,G04443,COOK MEDICAL INC,4/24/2024 12:00:00 AM,1446572,GOODS,NF,DILATOR VASCULAR 20CM 22FR COONS TAPER STERILE DISPOSABLE ACCEPTS .038IN GUIDE WIREG04443G04443,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G04443,ARRHYTHMIA INSTITUTE,12601,OPERATING RM IOL -ASU - OTHER,PP-CA-723,,DILATOR VASCULAR 20CM 22FR COONS TAPER STERILE DISPOSABLE ACCEPTS .038IN GUIDE WIRE,903045,G04443,2,2,2,2,1,2,2,47.98,47.98,302-302-11-12601-00000000000-0-0,NF,MARTIN   DESIREE GWENDOLYN,"MARTIN, DESIREE GWENDOLYN",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 4071 1109,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,47.98,CHP,MOUNT SINAI MORNINGSIDE,1109-900174-02-4071-0000000000-0000-000-000,False,PP-CA-723,,Yes,Yes,47.98,8248383,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903045, OPERATING RM IOL -ASU - OTHER,4/24/2024 12:00:00 AM,CLOSED,3-1-1,23.99,APPROVED,EACH,4/24/2024 12:00:00 AM,NF,5/11/2024 12:00:00 AM,NF,4/24/2024 12:00:00 AM,3343364,"SALDANA, ERIKA PALOMA",,,SL ST LUKES,47.98,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MED/SURG DISPOSABLE,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,G28322,COOK MEDICAL INC,5/29/2024 12:00:00 AM,1452428,GOODS,NF,SET INTRODUCER PERFORMER 13CM 16FR ACCEPTS .038IN GUIDEWIREG28322G28322,ORAPOS,MED/SURG DISPOSABLE,G28322,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,PP-CA-711,,SET INTRODUCER PERFORMER 13CM 16FR ACCEPTS .038IN GUIDEWIRE,903037,G28322,1,1,1,1,1,1,1,112.59,112.59,302-302-11-12605-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY",NF,NF,"MED/SURG DISPOSABLE 
 
COOK MEDICAL INC",SYSTEM CREATED,SL 4058 1109,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,112.59,CHP,MOUNT SINAI MORNINGSIDE,1109-900194-02-4058-0000000000-0000-000-000,False,PP-CA-711,,Yes,Yes,112.59,5132883,COOK MEDICAL INC,COOK MEDICAL INC,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,5/28/2024 12:00:00 AM,CLOSED,2-1-1,112.59,APPROVED,EACH,5/29/2024 12:00:00 AM,NF,6/3/2024 12:00:00 AM,NF,5/28/2024 12:00:00 AM,3355351,"RABELO, JOSE",,,SL ST LUKES,112.59,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G27023,COOK MEDICAL INC,5/3/2024 12:00:00 AM,1448267,GOODS,NF,INTRODUCER CATHETER 35CM 16FR 5.3MM CHECK-FLO PERFORMER RADIOPAQUE SET LARGE VALVE SHEATH STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE RCFWG27023G27023,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G27023,OR SUITE VASCULAR SURGERY,12214,MED/SURG DISPOSABLE,PP-CA-711,,INTRODUCER CATHETER 35CM 16FR 5.3MM CHECK-FLO PERFORMER RADIOPAQUE SET LARGE VALVE SHEATH STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE RCFW,903037,G27023,1,1,1,1,1,1,1,100.4,100.4,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE",NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,100.4,CHP,MOUNT SINAI WEST,1109-900194-01-2646-0000000000-0000-000-000,False,PP-CA-711,,Yes,Yes,100.4,0058682,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,5/3/2024 12:00:00 AM,CLOSED,2-1-1,100.4,APPROVED,EACH,5/3/2024 12:00:00 AM,NF,5/6/2024 12:00:00 AM,NF,5/3/2024 12:00:00 AM,3347002,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,100.4,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,G48164,COOK MEDICAL INC,4/12/2024 12:00:00 AM,1444460,GOODS,NF,STENT NEPHROURETEROSTOMY COPE MAC-LOC ULTRATHANE PIGTAIL CURVE L24 CM OD10.2 FR LOW PROFILE RADIOPAQUE SIDEPORT DISTAL SEGMENT STERILE LATEX DISPOSABLE ACCEPTS .038 IN GUIDEWIREG48164G48164,ORAPOS,UROLOGICAL STENTS,G48164,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,PP-CA-723,,STENT NEPHROURETEROSTOMY COPE MAC-LOC ULTRATHANE PIGTAIL CURVE L24 CM OD10.2 FR LOW PROFILE RADIOPAQUE SIDEPORT DISTAL SEGMENT STERILE LATEX DISPOSABLE ACCEPTS .038 IN GUIDEWIRE,903030,G48164,4,4,4,4,1,4,4,541.96,541.96,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE",NF,NF,"UROLOGICAL STENTS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,541.96,CHP,MOUNT SINAI WEST,1109-900152-01-9369-0000000000-0000-000-000,False,PP-CA-723,,Yes,Yes,541.96,1890982,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903030, IMPLANTS,4/12/2024 12:00:00 AM,CLOSED,4-1-1,135.49,APPROVED,EACH,4/12/2024 12:00:00 AM,NF,6/4/2024 12:00:00 AM,NF,4/12/2024 12:00:00 AM,3338895,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,541.96,STENTS,42295903,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G09504,COOK MEDICAL INC,6/6/2024 12:00:00 AM,1454355,GOODS,NF,CATHETER DRAINAGE 25CM .038IN 14FR HYDROPHILIC ULTRATHANE 6 SIDEPORT MAC-LOC LOCKING LOOP MULTIPURPOSE RADIOPAQUE STERILE LATEX FREE DISPOSABLEG09504G09504,ORAPOS,SURGICAL DRAINS OR DRAIN SETS,G09504,INTERVENTIONAL RADIOLOGY,21050,ANGIOPLASTY BALLOON CATHETERS,PP-CA-723,PP-CA-536,CATHETER DRAINAGE 25CM .038IN 14FR HYDROPHILIC ULTRATHANE 6 SIDEPORT MAC-LOC LOCKING LOOP MULTIPURPOSE RADIOPAQUE STERILE LATEX FREE DISPOSABLE,903003,G09504,2,2,2,2,1,2,2,168.98,168.98,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE",NF,NF,"SURGICAL DRAINS OR DRAIN SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,168.98,CHP,MOUNT SINAI WEST,1109-900198-01-9369-0000000000-0000-000-000,False,PP-CA-723,,Yes,Yes,168.98,8279381,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,6/6/2024 12:00:00 AM,CLOSED,3-1-1,84.49,APPROVED,EACH,6/6/2024 12:00:00 AM,NF,6/10/2024 12:00:00 AM,NF,6/6/2024 12:00:00 AM,3359220,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,168.98,SURGICAL SUPPORT SUPPLIES,42295453,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,ANGIOPLASTY BALLOON CATHETERS,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G03928,COOK MEDICAL INC,8/1/2024 12:00:00 AM,1463591,GOODS,NF,DILATOR VASCULAR 20CM .038IN 10FR RIGID COONS TAPER STERILE DISPOSABLEG03928G03928,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G03928,INTERVENTIONAL RADIOLOGY,21050,ANGIOPLASTY BALLOON CATHETERS,PP-CA-723,,DILATOR VASCULAR 20CM .038IN 10FR RIGID COONS TAPER STERILE DISPOSABLE,903003,G03928,4,4,0,4,1,4,4,63.96,63.96,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE",NF,NF,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,63.96,CHP,MOUNT SINAI WEST,1109-900198-01-9369-0000000000-0000-000-000,False,PP-CA-723,,Yes,Yes,63.96,8279522,COOK MEDICAL INC,COOK MEDICAL INC,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,8/1/2024 12:00:00 AM,CLOSED FOR INVOICE,2-1-1,15.99,APPROVED,EACH,8/1/2024 12:00:00 AM,NF,8/1/2024 12:00:00 AM,NF,8/1/2024 12:00:00 AM,3378331,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,63.96,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"OR SUITE UROLOGICAL SURGERY, 12213",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G30404,COOK MEDICAL INC,6/20/2024 12:00:00 AM,1456451,GOODS,NF,SET CATHETER 25CM 12FR MAC-LOC SUPRAPUBIC ULTRATHANE NEEDLE OBTURATOR CANNULA CONNECTING TUBEG30404G30404,ORAPOS,SUPRAPUBIC URINARY CATHETERS OR KITS,G30404,OR SUITE UROLOGICAL SURGERY,12213,MED/SURG DISPOSABLE,ACU-OR-071,,SET CATHETER 25CM 12FR MAC-LOC SUPRAPUBIC ULTRATHANE NEEDLE OBTURATOR CANNULA CONNECTING TUBE,903037,G30404,2,2,0,2,1,2,2,188.22,188.22,301-301-11-12213-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE",NF,NF,"SUPRAPUBIC URINARY CATHETERS OR KITS 
 
COOK MEDICAL INC",SYSTEM CREATED,RH 2639 1109,"OR SUITE UROLOGICAL SURGERY, 12213",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,188.22,CHP,MOUNT SINAI WEST,1109-900110-01-2639-0000000000-0000-000-000,False,ACU-OR-071,,Yes,Yes,188.22,2006171,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,6/20/2024 12:00:00 AM,CLOSED FOR INVOICE,2-1-1,94.11,APPROVED,EACH,6/20/2024 12:00:00 AM,NF,7/22/2024 12:00:00 AM,NF,6/20/2024 12:00:00 AM,3363370,"RIVERA, ADRIAN A",,,RH ROOSEVELT,188.22,UROLOGICAL TREATMENT PRODUCTS AND SUPPLIES,42142701,PATIENT CARE AND TREATMENT PRODUCTS AND SUPPLIES,COOK MEDICAL INC,4900
