VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND (1),SPEND % (for Trend),SPEND_VALUE 1,Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
BOSTON SCIENTIFIC CORP,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC,5/30/2025 12:00:00 AM,M3105732,GOODS,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,IMPLANTS,M001719030,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,1,1,1,1,,,,2170,2170,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
BOSTON SCIENTIFIC",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023678,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,5/30/2025 12:00:00 AM,CLOSED,3-1-1,2170,CLOSED,EACH,NF,5/30/2025 12:00:00 AM,QS10697641,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719030,BOSTON SCIENTIFIC CORP,7/25/2024 12:00:00 AM,1462329,GOODS,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,0,0,0,1,1,1,0,1,1,NF,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,NONCAT,CLOSED,EDI,TRUE,TRUE,1,CHP,MOUNT SINAI WEST,301-301-11-21052-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,2023678,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903030, IMPLANTS,7/25/2024 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,1,CLOSED FOR RECEIVING,EACH,NF,7/25/2024 12:00:00 AM,3375469,"MCLEOD, KENRICK CHRISTOPHER",,,MOUNT SINAI WEST - RECVG MAIN,1,0,1,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC,IMPLANTS,True,True,OPEN,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC,7/3/2025 12:00:00 AM,M3120846,GOODS,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,IMPLANTS,M001719030,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,0,0,0,1,,,0,0,0,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
BOSTON SCIENTIFIC",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,OPEN,EDI,TRUE,TRUE,2170,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,2023678,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,7/3/2025 12:00:00 AM,OPEN,1-1-1,2170,OPEN,EACH,NF,7/3/2025 12:00:00 AM,QS10804862,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,0,0,0,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719030,BOSTON SCIENTIFIC CORP,5/13/2024 12:00:00 AM,Q2101518,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,5/13/2024 12:00:00 AM,CLOSED,2,2170,CLOSED,EACH,NF,5/13/2024 12:00:00 AM,MQSC-002204,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC CORP,7/18/2023 12:00:00 AM,M1987237,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,7/18/2023 12:00:00 AM,CLOSED,8,2170,CLOSED,EACH,NF,7/18/2023 12:00:00 AM,MSIR025922,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC CORP,2/7/2023 12:00:00 AM,M1929596,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,2/7/2023 12:00:00 AM,CLOSED,9,2170,CLOSED,EACH,NF,2/7/2023 12:00:00 AM,MSIR023228,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719030,BOSTON SCIENTIFIC CORP,11/8/2023 12:00:00 AM,1417357,GOODS,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,0,0,0,1,1,1,0,2170,2170,301-301-11-21052-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,RH 9368 1109,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,OPEN,EDI,TRUE,TRUE,2170,CHP,MOUNT SINAI WEST,1109-900152-01-9368-0000000000-0000-000-000,False,MSHS-CA-237,Yes,,2023678,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903030, IMPLANTS,11/8/2023 12:00:00 AM,OPEN,2-1-1,2170,APPROVED,EACH,NF,11/8/2023 12:00:00 AM,3282009,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,2170,0,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719030,BOSTON SCIENTIFIC CORP,2/7/2024 12:00:00 AM,1432919,GOODS,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,1,1,1,1,1,1,1,2170,2170,301-301-11-21052-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,RH 9368 1109,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,CHP,MOUNT SINAI WEST,1109-900152-01-9368-0000000000-0000-000-000,False,MSHS-CA-237,Yes,2170,2023678,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903030, IMPLANTS,2/7/2024 12:00:00 AM,CLOSED,2-1-1,2170,APPROVED,EACH,NF,2/7/2024 12:00:00 AM,3314841,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2025,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719030,BOSTON SCIENTIFIC,5/29/2025 12:00:00 AM,W1062619,GOODS,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,IMPLANTS,M001719030,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,1,1,1,1,,,,2170,2170,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"IMPLANTS 
 
BOSTON SCIENTIFIC",Y,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21052-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023678,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,5/29/2025 12:00:00 AM,CLOSED,1-1-1,2170,CLOSED,EACH,NF,5/29/2025 12:00:00 AM,QS10694172,MELENDEZ RAFAEL,,,MOUNT SINAI WEST - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2025,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719030,BOSTON SCIENTIFIC,6/2/2025 12:00:00 AM,W1063344,GOODS,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,ORAPOS,IMPLANTS,M001719030,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM WALLSTENT MONORAIL 8MM DELIVERY SYSTEM FLEXIBLE METAL ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719030,1,1,1,1,,,,2170,2170,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"IMPLANTS 
 
BOSTON SCIENTIFIC",Y,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21052-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023678,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,6/2/2025 12:00:00 AM,CLOSED,4-1-1,2170,CLOSED,EACH,NF,6/2/2025 12:00:00 AM,QS10704080,MELENDEZ RAFAEL,,,MOUNT SINAI WEST - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC CORP,4/21/2023 12:00:00 AM,M1956147,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,2,,2,2,1,2,2,4340,4340,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,4340,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,4/21/2023 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,4/21/2023 12:00:00 AM,MSIR024426,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,4340,4340,4340,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC CORP,10/16/2023 12:00:00 AM,M2021036,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,10/16/2023 12:00:00 AM,CLOSED,9,2170,CLOSED,EACH,NF,10/16/2023 12:00:00 AM,MSIR027439,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719030,BOSTON SCIENTIFIC CORP,2/27/2024 12:00:00 AM,M2071559,PURCHASE ORDER,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719030M001719030,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719030,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 36MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719030,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251644,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,2/27/2024 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,2/27/2024 12:00:00 AM,MSIR029714,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
