Source Code,Facility,Facility Id,Pono Release,PoType,Dwh Po Status,Po Status,VendCode,Po Lineno,Dwh Po Line Status,Po Line Status,Dwh Item Status,Item#,ItemDesc,Vend Name,VendCatno,MfrName,MfrCatno,Po Uom,Mmis Qoe,GHX_CONT_ID1,GHX_CONT_ID2,Mmis Pkg String,Full Gl Account,Exp_Code,Expense Code Descrip,Shipto,Deliverto,Buyer Name,Requisitioner,Dept Number,Dept Description,Qty Invoiced,Qty Received,Creation Method,Service Start,Service End,Unspsc Code,Unspsc Segment,Unspsc Commodity,Unspsc Family,Unspsc Class,Reqno,Req Date,Po Create Date,Dwh Po Submit Type,Po Date,Null,Index,Po Price,Po Qty,Qoe Conv Ea,SPEND_VALUE
PMMPOS,MOUNT SINAI HOSPITAL,M,M1967102,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,NF,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,NF,NF,2775379,5/22/2023 12:00:00 AM,5/22/2023 12:00:00 AM,EDI,5/22/2023 12:00:00 AM, ,30,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1973424,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,440756,CANNULA PERFUSION 15IN 32-40FR VENOUS ADULT .5IN C,MEDTRONIC USA INC,91263,,91263,BOX,10,PP-CA-649,PP-CA-649,10/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"ASHLEY, SHANNON",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2782264,6/8/2023 12:00:00 AM,6/8/2023 12:00:00 AM,EDI,6/8/2023 12:00:00 AM, ,31,316.8,1,10,316.8
PMMPOS,MOUNT SINAI HOSPITAL,M,M1973909,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,1,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"ASHLEY, SHANNON",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2782854,6/9/2023 12:00:00 AM,6/9/2023 12:00:00 AM,EDI,6/9/2023 12:00:00 AM, ,32,336.6,2,10,673.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1973914,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"ASHLEY, SHANNON",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2782854,6/9/2023 12:00:00 AM,6/9/2023 12:00:00 AM,EDI,6/9/2023 12:00:00 AM, ,33,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1976146,PURCHASE ORDER,CLOSED,CLOSED,DLP1,1,CLOSED,CLOSED,ACTIVE,449,CANNULA VENOUS 16F RT ANG,MEDTRONIC DLP,67316,,67316,CASE,10,PP-CA-649,PP-CA-649,10/CS 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MED/SURG DISPOSABLE,MED/SURG DISPOSABLE,NF,NF,2785260,6/15/2023 12:00:00 AM,6/15/2023 12:00:00 AM,EDI,6/15/2023 12:00:00 AM, ,34,3069,1,1,3069
PMMPOS,MOUNT SINAI HOSPITAL,M,M1977478,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2786704,6/21/2023 12:00:00 AM,6/21/2023 12:00:00 AM,EDI,6/21/2023 12:00:00 AM, ,35,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1977748,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2786952,6/21/2023 12:00:00 AM,6/21/2023 12:00:00 AM,EDI,6/21/2023 12:00:00 AM, ,36,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1978324,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,448,CANNULA VENOUS 12F RT ANG,MEDTRONIC USA INC,67312,,67312,CASE,10,PP-CA-649,PP-CA-649,10/CS 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MED/SURG DISPOSABLE,MED/SURG DISPOSABLE,NF,NF,2787607,6/22/2023 12:00:00 AM,6/22/2023 12:00:00 AM,EDI,6/22/2023 12:00:00 AM, ,37,3069,1,10,3069
PMMPOS,MOUNT SINAI HOSPITAL,M,M1982612,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,468,CANNULA VENOUS 18F RT ANG,MEDTRONIC USA INC,67318,,67318,BOX,10,PP-CA-649,PP-CA-649,10/BX 1/EA,010407774220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"RAMOS, ANTHONY",01040777,OR GENERAL SURGERY,,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2792179,7/5/2023 12:00:00 AM,7/5/2023 12:00:00 AM,EDI,7/5/2023 12:00:00 AM, ,38,306.9,1,1,306.9
PMMPOS,MOUNT SINAI HOSPITAL,M,M1984219,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407774220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"RAMOS, ANTHONY",01040777,OR GENERAL SURGERY,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2793856,7/10/2023 12:00:00 AM,7/10/2023 12:00:00 AM,EDI,7/10/2023 12:00:00 AM, ,39,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1984504,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"RAMOS, ANTHONY",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2794071,7/11/2023 12:00:00 AM,7/11/2023 12:00:00 AM,EDI,7/11/2023 12:00:00 AM, ,40,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1984504,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,4,CLOSED,CLOSED,ACTIVE,23759,CANNULA VENOUS 22F RT ANG,MEDTRONIC USA INC,67522,,67522,CASE,10,PP-CA-649,PP-CA-649,10/CS 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"RAMOS, ANTHONY",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2794071,7/11/2023 12:00:00 AM,7/11/2023 12:00:00 AM,EDI,7/11/2023 12:00:00 AM, ,41,316.8,2,10,633.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1984630,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,3,CLOSED,CLOSED,ACTIVE,468,CANNULA VENOUS 18F RT ANG,MEDTRONIC USA INC,67318,,67318,BOX,10,PP-CA-649,PP-CA-649,10/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR EQUIP CARDIAC ANBG 6-320,M 0779 OR EQUIP CARDIAC ANBG 6-320,MSH MAIN PURCHASING,"RAMOS, ANTHONY",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2794240,7/11/2023 12:00:00 AM,7/11/2023 12:00:00 AM,EDI,7/11/2023 12:00:00 AM, ,42,306.9,1,1,306.9
