VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2023,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G53008,COOK MEDICAL,3/1/2023 12:00:00 AM,8257136,Non-Stock-Non-Stock_,,KIT CLOVER SNARE RETRIEVALG53008G53008,LAWPOS,MED SURG SUPPLIES,G53008,Operating Room - G Wing,2237,Med Surg Supplies,PP-CA-618,,KIT CLOVER SNARE RETRIEVAL,,G53008,,4,,4,,,0,2420,2420,,,Suzanne English,Suzanne English,"MED SURG SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,2420,,S NASSAU,,False,PP-CA-618,Yes,Yes,,73668,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,605,CLOSED,EA  ,3/1/2023 12:00:00 AM,NF,,,Camille Cox,,,OR,2420,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G09706,COOK MEDICAL INC,6/20/2023 12:00:00 AM,8282855,Non-Stock-Non-Stock_,,DAWSON MUELLER APD 10F X 25CMG09706G09706,LAWPOS,MED SURG SUPPLIES,G09706,Interventional Radiology,3313,Med Surg Supplies,PP-CA-536,,DAWSON MUELLER APD 10F X 25CM,,G09706,,4,,4,,,0,393.96,393.96,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,393.96,,S NASSAU,,False,PP-CA-536,Yes,Yes,,71231,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,2,98.49,CLOSED,EA  ,6/20/2023 12:00:00 AM,NF,,,Robert Taurisani,,,STORE,393,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G28445,COOK MEDICAL,3/9/2023 12:00:00 AM,8259099,Non-Stock-Non-Stock_,,COOK 16F 45CM SHEATHG28445G28445,LAWPOS,MED SURG SUPPLIES,G28445,Interventional Radiology,3313,Med Surg Supplies,PP-CA-711,,COOK 16F 45CM SHEATH,,G28445,,2,,2,,,0,222.96,222.96,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,222.96,,S NASSAU,,False,PP-CA-711,Yes,Yes,,70990,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,2,111.48,CLOSED,EA  ,3/9/2023 12:00:00 AM,NF,,,Robert Taurisani,,,STORE,222,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G21977,COOK MEDICAL,2/8/2023 12:00:00 AM,8252428,Non-Stock-Non-Stock_,,STENT BILI  DBL PIGTL 10FR 7CMG21977G21977,LAWPOS,MED SURG SUPPLIES,G21977,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,STENT BILI  DBL PIGTL 10FR 7CM,,G21977,,3,,3,,,0,180,180,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,180,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,71355,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,3,60,CLOSED,EA  ,2/8/2023 12:00:00 AM,NF,,,Jennifer Fuentes,,,STORE,180,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00219,COOK MEDICAL,4/8/2023 12:00:00 AM,8266231,Non-Stock-Non-Stock_,,STOPCOCK IV PLASTIC 3WAYG00219G00219,LAWPOS,OTHER SUPPLIES,G00219,Interventional Radiology,3313,Other Supplies,PP-CA-536,,STOPCOCK IV PLASTIC 3WAY,,G00219,,50,,50,,,0,299.5,299.5,,,Isa Shachove,Isa Shachove,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,299.5,,S NASSAU,,False,PP-CA-536,Yes,Yes,,37927,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,5.99,CLOSED,EA  ,4/8/2023 12:00:00 AM,NF,,,Robert Taurisani,,,STORE,299,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G56430,COOK MEDICAL,2/1/2023 12:00:00 AM,8250837,Non-Stock-Non-Stock_,,SHEATH FLXR PRLEL 9.5/11.5X35G56430G56430,LAWPOS,OTHER SUPPLIES,G56430,Operating Room - G Wing,2237,Other Supplies,ACU-OR-071,,SHEATH FLXR PRLEL 9.5/11.5X35,,G56430,,8,,8,,,0,1388.4,1388.4,,,Suzanne English,Suzanne English,"OTHER SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,1388.4,,S NASSAU,,False,ACU-OR-071,Yes,Yes,,70630,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,173.55,CLOSED,EA  ,2/1/2023 12:00:00 AM,NF,,,Camille Cox,,,OR,1388,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,REPAIRS - EQUIPMENT,True,True,CLOSED,,,S NASSAU,No,QUA-MBM003988,COOK MEDICAL INC,4/25/2024 12:00:00 AM,8336244,Service-Service_Repair,,Holmium Laser Wheel Cover- G5QUA-MBM003988QUA-MBM003988,LAWPOS,REPAIRS - EQUIPMENT,QUA-MBM003988,Operating Room - G Wing,2237,Repairs - Equipment,,,Holmium Laser Wheel Cover- G5,,QUA-MBM003988,,4,,4,1,4,0,240,240,,,Suzanne English,Suzanne English,"REPAIRS - EQUIPMENT 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,240,,S NASSAU,,True,,No,No,,QUA-MBM003988,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,60,CLOSED,EA,4/25/2024 12:00:00 AM,NF,,,Warren Brown,,,OR,240,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G47042,COOK MEDICAL INC,5/9/2024 12:00:00 AM,8337478,Special-Special_,,CATHETER 5F 125CM VTKG47042G47042,LAWPOS,MED SURG SUPPLIES,G47042,Interventional Radiology,3313,Med Surg Supplies,PP-CA-543,,CATHETER 5F 125CM VTK,,G47042,,2,,2,,,0,199.98,199.98,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,199.98,,S NASSAU,,False,PP-CA-543,Yes,Yes,,73432,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,2,99.99,CLOSED,BX,5/9/2024 12:00:00 AM,NF,,,Christopher Nastri,,,STORE,199,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G57784,COOK MEDICAL INC,6/19/2023 12:00:00 AM,8282574,Special-Special_,,"ACUJECT FLEX INJECTION NEEDLE,G57784G57784",LAWPOS,MED SURG SUPPLIES,G57784,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,"ACUJECT FLEX INJECTION NEEDLE,",,G57784,,1,,1,,,0,350,350,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,350,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,G57784,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,350,CLOSED,BX  ,6/19/2023 12:00:00 AM,NF,,,Jennifer Fuentes,,,STORE,350,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G22009,COOK MEDICAL INC,11/3/2023 12:00:00 AM,8307994,Special-Special_,,COTTON-LEUNG BILIARY STENTG22009G22009,LAWPOS,OTHER IMPLANTS,G22009,Endoscopy Room,2232,Other Implants,PP-OR-2506,,COTTON-LEUNG BILIARY STENT,,G22009,,2,,2,1,2,0,120,120,,,Isa Shachove,Isa Shachove,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,120,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,G22009,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,2,60,CLOSED,EA,11/3/2023 12:00:00 AM,NF,,,Maricella Cruz,,,STORE,120,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G31917,COOK MEDICAL INC,1/24/2024 12:00:00 AM,8322621,Special-Special_,,6 SHOOTER SAEED MULTIBAND LIGAG31917G31917,LAWPOS,OTHER IMPLANTS,G31917,Endoscopy Room,2232,Other Implants,PP-OR-2506,,6 SHOOTER SAEED MULTIBAND LIGA,,G31917,,3,,3,1,3,0,690,690,,,Isa Shachove,Isa Shachove,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,690,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,G31917,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,230,CLOSED,EA,1/24/2024 12:00:00 AM,NF,,,Christine Alejandro,,,STORE,690,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G46440,COOK MEDICAL INC,11/1/2023 12:00:00 AM,8307406,Special-Special_,,6 X 26  BLACK SILICONE STENTG46440G46440,LAWPOS,OTHER IMPLANTS,G46440,Operating Room - G Wing,2237,Other Implants,ACU-OR-071,,6 X 26  BLACK SILICONE STENT,,G46440,,1,,1,1,1,0,121,121,,,Suzanne English,Suzanne English,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,121,,S NASSAU,,False,ACU-OR-071,Yes,Yes,,G46440,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,121,CLOSED,EA,11/1/2023 12:00:00 AM,NF,,,Camille Cox,,,OR,121,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G46439,COOK MEDICAL INC,8/21/2024 12:00:00 AM,8347510,Special-Special_,,6 X 24 BLACK SILICONE STENTG46439G46439,LAWPOS,OTHER IMPLANTS,G46439,Operating Room - G Wing,2237,Other Implants,ACU-OR-071,,6 X 24 BLACK SILICONE STENT,,G46439,,1,,1,1,1,0,121,121,,,Suzanne English,Suzanne English,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,121,,S NASSAU,,False,ACU-OR-071,Yes,Yes,,G46439,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,121,CLOSED,EA,8/21/2024 12:00:00 AM,NF,,,Camille Cox,,,OR,121,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G46439,COOK MEDICAL INC,9/3/2025 12:00:00 AM,8382639,Special-Special_,,6 X 24 BLACK SILICONE STENTG46439G46439,LAWPOS,OTHER IMPLANTS,G46439,Operating Room - G Wing,2237,Other Implants,ACU-OR-071,,6 X 24 BLACK SILICONE STENT,,G46439,,1,,1,1,1,0,121,121,,,Suzanne English,Suzanne English,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,121,,S NASSAU,,False,ACU-OR-071,Yes,Yes,,G46439,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,121,CLOSED,EA,9/3/2025 12:00:00 AM,NF,,,Camille Cox,,,OR,121,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Central Supply, 3341",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G47665,COOK MEDICAL INC,5/9/2023 12:00:00 AM,8273312,Special-Special_,,KIT CRICOTHYROMTOMY UNIV 5.0G47665G47665,LAWPOS,MED SURG SUPPLIES,G47665,Central Supply,3341,Med Surg Supplies,MSHS-NS-009,,KIT CRICOTHYROMTOMY UNIV 5.0,,G47665,,10,,10,,,0,4325.1,4325.1,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,MM - Store Room,"Central Supply, 3341",S NASSAU,,CLOSED,,FALSE,FALSE,4325.1,,S NASSAU,,False,MSHS-NS-009,Yes,Yes,,67590,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,432.51,CLOSED,EA  ,5/9/2023 12:00:00 AM,NF,,,Margaret Heiser,,,STORE,4325,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,,S NASSAU,COOK MEDICAL,,True,True,CLOSED,,,S NASSAU,Yes,G56537,COOK MEDICAL,4/5/2024 12:00:00 AM,8334245,Inventory-Inventory_,,TRAY CATH WAYNE PIGTAIL 14FRG56537G56537,LAWPOS,,G56537,,,,MSHS-NS-009,MSHS-NS-009-MDLN,TRAY CATH WAYNE PIGTAIL 14FR,,G56537,,10,,10,1,10,0,2290,2290,,,Anthony Battaglia,Anthony Battaglia,,,MM - Store Room,,S NASSAU,,CLOSED,,FALSE,FALSE,2290,,S NASSAU,,False,MSHS-NS-009,Yes,Yes,,4645,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,229,CLOSED,EA,4/5/2024 12:00:00 AM,NF,,,Eduardo Corona,,,STORE,2290,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G14030,COOK MEDICAL,1/15/2025 12:00:00 AM,8361504,Non-Stock-Non-Stock_,,CATHETER URETERAL WHISTLE TIPG14030G14030,LAWPOS,MED SURG SUPPLIES,G14030,Operating Room - G Wing,2237,Med Surg Supplies,ACU-OR-071,,CATHETER URETERAL WHISTLE TIP,,G14030,,1,,1,,,0,135.5,135.5,,,Suzanne English,Suzanne English,"MED SURG SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,135.5,,S NASSAU,,False,ACU-OR-071,Yes,Yes,,72931,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,135.5,CLOSED,BX,1/15/2025 12:00:00 AM,NF,,,Camille Cox,,,OR,135,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G34693,COOK MEDICAL,10/31/2024 12:00:00 AM,8354364,Non-Stock-Non-Stock_,,WIRE GUIDE FUSION PRELOADEDG34693G34693,LAWPOS,MED SURG SUPPLIES,G34693,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,WIRE GUIDE FUSION PRELOADED,,G34693,,5,,5,,,0,1725,1725,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,1725,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,75049,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,345,CLOSED,BX,10/31/2024 12:00:00 AM,NF,,,Daphney Michel,,,STORE,1725,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G58010,COOK MEDICAL,5/14/2024 12:00:00 AM,8337889,Non-Stock-Non-Stock_,,DEVICE CLIPPING ENDO INSTINCTG58010G58010,LAWPOS,OTHER IMPLANTS,G58010,Endoscopy Room,2232,Other Implants,PP-OR-2506,,DEVICE CLIPPING ENDO INSTINCT,,G58010,,2,,2,,,0,3800,3800,,,Isa Shachove,Isa Shachove,"OTHER IMPLANTS 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,3800,,S NASSAU,,False,PP-OR-2506,Yes,Yes,,76705,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,1900,CLOSED,BX,5/14/2024 12:00:00 AM,NF,,,Christine Alejandro,,,STORE,3800,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Labor & Delivery - D3 West, 2344",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,No,G30673,COOK MEDICAL,3/5/2024 12:00:00 AM,8330441,Non-Stock-Non-Stock_,,BALLOON CATH POSTPARTUM BAKRIG30673G24237,LAWPOS,OTHER SUPPLIES,G24237,Labor & Delivery - D3 West,2344,Other Supplies,,,BALLOON CATH POSTPARTUM BAKRI,,G30673,,1,,1,,,0,235,235,,,Isa Shachove,Isa Shachove,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Labor & Delivery - D3 West, 2344",S NASSAU,,CLOSED,,FALSE,FALSE,235,,S NASSAU,,True,,No,No,,54139,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,235,CLOSED,BX,3/5/2024 12:00:00 AM,NF,,,Grimaldy Torres-Terrero,,,STORE,235,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,1/22/2024 12:00:00 AM,8322171,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,20,,20,,,0,69.8,69.8,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,69.8,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.49,CLOSED,CA,1/22/2024 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,69,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,2/16/2024 12:00:00 AM,8327328,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,20,,20,,,0,69.8,69.8,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,69.8,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.49,CLOSED,CA,2/16/2024 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,69,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,7/5/2024 12:00:00 AM,8343003,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,30,,30,,,0,104.7,104.7,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,104.7,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.49,CLOSED,CA,7/5/2024 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,104,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,12/20/2024 12:00:00 AM,8359304,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,20,,20,,,0,70,70,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,69.8,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.5,CLOSED,CA,12/20/2024 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,69,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,2/10/2023 12:00:00 AM,8253044,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,20,,20,,,0,69.8,69.8,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,69.8,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.49,CLOSED,CA  ,2/10/2023 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,69,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2023,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,3/27/2023 12:00:00 AM,8263176,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-536,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,50,,50,,,0,174.5,174.5,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,174.5,,S NASSAU,,False,PP-CA-536,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.49,CLOSED,CA  ,3/27/2023 12:00:00 AM,NF,,,Debbie Jonason,,,STORE,174,,,,COOK MEDICAL INC,6030
