Facility Dept,Year of Po Date,VendName,Dept Desc_Num   ,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,Has Contract Old,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,SPEND,SPEND_VALUE,ALIAS,And Filter,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Direct Filter,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,MnfrName,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_QTY_CALC,PunchOut Detail,Qty in EA test,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Unspsc Segment,Vend Name,VendCode
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,4/29/2025 12:00:00 AM,M3091536,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,4,4,4,,,92.88,92.88,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 MED GP MC ED INTAKE,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,92.8796,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,92.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/28/2025 12:00:00 AM,CLOSED,1-1-1,23.2199,OPEN,EACH,4/29/2025 12:00:00 AM,4,NF,,4/28/2025 12:00:00 AM,M49339,PAGAN CHANTELL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,92.8796,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 3E-MSQ, 10406",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,3/27/2025 12:00:00 AM,M3076989,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 3E-MSQ,10406,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10406 NSG STATION 3E 25-10 30TH AVE 3FL,"NURSING STATION 3E-MSQ, 10406",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.4398,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10406-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/27/2025 12:00:00 AM,CLOSED,7-1-1,23.2199,OPEN,EACH,3/27/2025 12:00:00 AM,2,NF,,3/27/2025 12:00:00 AM,Q6894,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.4398,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 3W-MSQ, 10407",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,7/21/2025 12:00:00 AM,M3127817,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 3W-MSQ,10407,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,0,0,2,,,0,0,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10407 NSG STATION 3W 25-10 30TH AVE 3FL,"NURSING STATION 3W-MSQ, 10407",True,MOUNT SINAI QUEENS,ACTIVE,OPEN,EDI,TRUE,TRUE,46.44,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10407-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,0,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,7/21/2025 12:00:00 AM,OPEN,5-1-1,23.22,OPEN,EACH,7/21/2025 12:00:00 AM,0,NF,0,7/21/2025 12:00:00 AM,Q11249,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,0,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,3/20/2025 12:00:00 AM,M3072495,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.3194,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/18/2025 12:00:00 AM,CLOSED,29-1-1,23.2199,CLOSED,EACH,3/20/2025 12:00:00 AM,6,NF,,3/18/2025 12:00:00 AM,M39086,PARKES KEVIN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.3194,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,6/11/2025 12:00:00 AM,M3111198,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,10,10,10,,,232.2,232.2,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 MED GP MC ED INTAKE,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.2,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/11/2025 12:00:00 AM,CLOSED,27-1-1,23.22,CLOSED,EACH,6/11/2025 12:00:00 AM,10,NF,,6/11/2025 12:00:00 AM,M59975,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,232.2,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 3W-MSQ, 10407",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,2/4/2025 12:00:00 AM,M3052356,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 3W-MSQ,10407,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,43.88,43.88,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10407 NSG STATION 3W 25-10 30TH AVE 3FL,"NURSING STATION 3W-MSQ, 10407",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,43.88,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10407-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,43.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/4/2025 12:00:00 AM,CLOSED,15-1-1,21.94,CLOSED,EACH,2/4/2025 12:00:00 AM,2,NF,,2/4/2025 12:00:00 AM,Q4887,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,43.88,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI WEST VILLAGE,2025,MEDLINE INDUSTRIES INC,"AMBULATORY SURGERY, 12152",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI WEST VILLAGE,Yes,Yes,A942216,BD,4/3/2025 12:00:00 AM,B1018830,GOODS,SILICONE UM FLY TRAY WITH FSD - COIA942216BRDA942216,ORAPOS,UROLOGY,BRDA942216,AMBULATORY SURGERY,12152,UROLOGY,PP-NS-2059,,SILICONE UM FLY TRAY WITH FSD - COI,903079,A942216,1,1,1,10,10,223.4,223.4,NF,True,NF,MELENDEZ REBECA,MELENDEZ REBECA,"UROLOGY 
 
BD",Y,325 W 15TH ST 1ST FL AMB SURG 1ST FLOOR AMBULATORY SURGER 1,"AMBULATORY SURGERY, 12152",True,MOUNT SINAI WEST VILLAGE,ACTIVE,CLOSED,EDI,TRUE,TRUE,223.412,MS CANCER CENTER WEST,MOUNT SINAI WEST VILLAGE,408-958-11-12152-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,223.4,1926475,BD,BD,NF,10,BD,No, ,NO,903079, UROLOGY,4/2/2025 12:00:00 AM,CLOSED,18-1-1,223.412,CLOSED,CASE,4/3/2025 12:00:00 AM,1,NF,10,4/2/2025 12:00:00 AM,C1924,WARE PAUL,,,MS CANCER CENTER WEST - RECVG MAIN,223.412,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI WEST VILLAGE,2025,MEDLINE INDUSTRIES INC,"AMBULATORY SURGERY, 12152",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI WEST VILLAGE,Yes,Yes,A942216,BD,6/13/2025 12:00:00 AM,B1026169,GOODS,SILICONE UM FLY TRAY WITH FSD - COIA942216BRDA942216,ORAPOS,UROLOGY,BRDA942216,AMBULATORY SURGERY,12152,UROLOGY,PP-NS-2059,,SILICONE UM FLY TRAY WITH FSD - COI,903079,A942216,1,1,1,10,10,223.41,223.41,NF,True,NF,MELENDEZ REBECA,MELENDEZ REBECA,"UROLOGY 
 
BD",Y,325 W 15TH ST 1ST FL AMB SURG 1ST FLOOR AMBULATORY SURGERY,"AMBULATORY SURGERY, 12152",True,MOUNT SINAI WEST VILLAGE,ACTIVE,CLOSED,EDI,TRUE,TRUE,223.412,MS CANCER CENTER WEST,MOUNT SINAI WEST VILLAGE,408-958-11-12152-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,223.41,1926475,BD,BD,NF,10,BD,No, ,NO,903079, UROLOGY,6/13/2025 12:00:00 AM,CLOSED,3-1-1,223.412,CLOSED,CASE,6/13/2025 12:00:00 AM,1,NF,10,6/13/2025 12:00:00 AM,C2752,WARE PAUL,,,MS CANCER CENTER WEST - RECVG MAIN,223.412,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING LABOR & DELIV KP 2-MSH, 10263",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,3/6/2025 12:00:00 AM,M3066856,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING LABOR & DELIV KP 2-MSH,10263,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,0,3,3,10,30,696.6,696.6,NF,True,NF,ANDERSON   MRS. DEBORAH,"ANDERSON, MRS. DEBORAH","UROLOGY 
 
BD",Y,10263 MC KP2 L&D EAST,"NURSING LABOR & DELIV KP 2-MSH, 10263",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,696.597,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10263-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,696.6,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/5/2025 12:00:00 AM,CLOSED FOR RECEIVING,12-1-1,232.199,CLOSED FOR RECEIVING,CASE,3/6/2025 12:00:00 AM,3,NF,30,3/5/2025 12:00:00 AM,M36071,CARTER MILES,,,MOUNT SINAI HOSPITAL - RECVG MAIN,696.597,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,3/11/2025 12:00:00 AM,M3067632,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,0,16,16,,,371.52,371.52,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,371.5184,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,371.52,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/6/2025 12:00:00 AM,CLOSED FOR RECEIVING,11-1-1,23.2199,CLOSED FOR RECEIVING,EACH,3/11/2025 12:00:00 AM,16,NF,,3/6/2025 12:00:00 AM,Q6086,LUNA ALYJAH,,,MOUNT SINAI QUEENS - RECVG MAIN,371.5184,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,6/18/2025 12:00:00 AM,M3114615,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.32,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/18/2025 12:00:00 AM,CLOSED,37-1-1,23.22,OPEN,EACH,6/18/2025 12:00:00 AM,6,NF,,6/18/2025 12:00:00 AM,M61806,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.32,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,2/19/2025 12:00:00 AM,M3058785,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,10,10,10,,,219.4,219.4,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,219.4,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,219.4,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/18/2025 12:00:00 AM,CLOSED,55-1-1,21.94,OPEN,EACH,2/19/2025 12:00:00 AM,10,NF,,2/18/2025 12:00:00 AM,M31814,PARKES KEVIN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,219.4,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 4W-MSQ, 10409",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,2/10/2025 12:00:00 AM,M3055359,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 4W-MSQ,10409,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,43.88,43.88,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10409 NSG STATION 4W 25-10 30TH AVE 4FL,"NURSING STATION 4W-MSQ, 10409",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,43.88,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10409-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,43.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/10/2025 12:00:00 AM,CLOSED,8-1-1,21.94,OPEN,EACH,2/10/2025 12:00:00 AM,2,NF,,2/10/2025 12:00:00 AM,Q5138,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,43.88,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 6-TELEM-MSQ, 10411",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,4/29/2025 12:00:00 AM,M3092104,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 6-TELEM-MSQ,10411,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,4,4,4,,,92.88,92.88,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10411 NSG STATION 6TEL 25-10 30TH AVE 6,"NURSING STATION 6-TELEM-MSQ, 10411",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,92.8796,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10411-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,92.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/29/2025 12:00:00 AM,CLOSED,29-1-1,23.2199,OPEN,EACH,4/29/2025 12:00:00 AM,4,NF,,4/29/2025 12:00:00 AM,Q8215,CASTILLO DAVID,,,MOUNT SINAI QUEENS - RECVG MAIN,92.8796,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 2-MSQ, 10405",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,5/9/2025 12:00:00 AM,M3097290,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 2-MSQ,10405,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10405 NSG STATION 2 25-10 30TH AVE 2FL,"NURSING STATION 2-MSQ, 10405",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.4398,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10405-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/9/2025 12:00:00 AM,CLOSED,5-1-1,23.2199,CLOSED,EACH,5/9/2025 12:00:00 AM,2,NF,,5/9/2025 12:00:00 AM,Q8746,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.4398,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 4W-MSQ, 10409",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,3/24/2025 12:00:00 AM,M3071851,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 4W-MSQ,10409,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10409 NSG STATION 4W 25-10 30TH AVE 4FL,"NURSING STATION 4W-MSQ, 10409",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.4398,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10409-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/17/2025 12:00:00 AM,CLOSED,28-1-1,23.2199,CLOSED,EACH,3/24/2025 12:00:00 AM,2,NF,,3/17/2025 12:00:00 AM,Q6486,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.4398,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
